"","placement","frequency_mhz","Input Power (W)","SAR_wholebody (mW/kg)","SAR_head (mW/kg)","SAR_brain (mW/kg)","SAR_trunk (mW/kg)","psSAR10g_eyes (mW/kg)","psSAR10g_skin (mW/kg)","psSAR10g_brain (mW/kg)","yaml_name_whole_body","yaml_name_whole_brain"
"46","belly_level_right_horizontal",2100,1,1.54655742402172,0.235757744520545,0.0413799271816546,1.76037686652896,1.33447081308835,75.0279637788242,0.870485298659236,"Duke_belly_2100_belly_level_right_horizontal: 1.54655742402172","Duke_belly_2100_belly_level_right_horizontal: 0.0413799271816546"
"47","belly_level_right_horizontal",2400,1,1.43127355686466,0.127823082952319,0.0210181027227281,1.47408794939854,0.867053407069245,74.9296579922035,0.541802719131036,"Duke_belly_2400_belly_level_right_horizontal: 1.43127355686466","Duke_belly_2400_belly_level_right_horizontal: 0.0210181027227281"
"48","belly_level_right_horizontal",2600,1,1.41405158342649,0.129457512426861,0.0154800157836012,1.45820290070889,0.799141406729604,73.1569276315187,0.471098397312895,"Duke_belly_2600_belly_level_right_horizontal: 1.41405158342649","Duke_belly_2600_belly_level_right_horizontal: 0.0154800157836012"
"49","belly_level_right_horizontal",3500,1,1.45114893810616,0.266362958666779,0.00344191435888798,1.67266500547304,0.938800406980921,64.407301728021,0.43603606834288,"Duke_belly_3500_belly_level_right_horizontal: 1.45114893810616","Duke_belly_3500_belly_level_right_horizontal: 0.00344191435888798"
"50","belly_level_right_horizontal",5000,1,0.947546723288207,0.0551513984378783,0.000404959678529213,0.853849066883839,0.126269893779768,63.3761210714955,0.0529576052366411,"Duke_belly_5000_belly_level_right_horizontal: 0.947546723288207","Duke_belly_5000_belly_level_right_horizontal: 0.000404959678529213"
"51","belly_level_right_vertical",700,1,2.6802107746467,0.00640176894501737,0.00197566007807913,0.227012857651876,0.0260941558204405,7.83866049271873,0.0187857247132588,"Duke_belly_700_belly_level_right_vertical: 2.6802107746467","Duke_belly_700_belly_level_right_vertical: 0.00197566007807913"
"52","belly_level_right_vertical",800,1,2.48188964191732,0.00619592464732833,0.00193569091813864,0.193215745311593,0.035857523529198,6.9493401492082,0.0219698936569195,"Duke_belly_800_belly_level_right_vertical: 2.48188964191732","Duke_belly_800_belly_level_right_vertical: 0.00193569091813864"
"53","belly_level_right_vertical",900,1,2.38584103111771,0.047663972386495,0.0176517407687481,0.424443871435573,0.246489695705891,11.5383107219634,0.17165020610122,"Duke_belly_900_belly_level_right_vertical: 2.38584103111771","Duke_belly_900_belly_level_right_vertical: 0.0176517407687481"
"54","belly_level_right_vertical",1450,1,2.16045767897332,0.399157069061061,0.150752071247575,2.48108100210778,1.99984733283274,53.0018181241346,1.42874588798907,"Duke_belly_1450_belly_level_right_vertical: 2.16045767897332","Duke_belly_1450_belly_level_right_vertical: 0.150752071247575"
"55","belly_level_right_vertical",1800,1,2.14429932492016,0.485291649126618,0.132336384970535,2.3094275352791,2.7613845524258,61.6601912009435,1.87130527014968,"Duke_belly_1800_belly_level_right_vertical: 2.14429932492016","Duke_belly_1800_belly_level_right_vertical: 0.132336384970535"
"56","belly_level_right_vertical",2100,1,2.1304493071603,0.55912128918281,0.116551511018787,2.16229599228309,3.41413074064842,69.0816538382083,2.25064188343019,"Duke_belly_2100_belly_level_right_vertical: 2.1304493071603","Duke_belly_2100_belly_level_right_vertical: 0.116551511018787"
"57","belly_level_right_vertical",2400,1,2.27083118685058,0.546548592914567,0.0854660430997096,2.20516744799779,3.17638399626539,72.5284773442758,1.88430015736993,"Duke_belly_2400_belly_level_right_vertical: 2.27083118685058","Duke_belly_2400_belly_level_right_vertical: 0.0854660430997096"
"58","belly_level_right_vertical",2600,1,2.21627219938534,0.531780247819699,0.0696289841791778,2.1621803013548,2.99920182534232,73.2915317747584,1.71820897254397,"Duke_belly_2600_belly_level_right_vertical: 2.21627219938534","Duke_belly_2600_belly_level_right_vertical: 0.0696289841791778"
"59","belly_level_right_vertical",3500,1,1.72480841068056,0.469035540645571,0.00804603610850034,1.83215473521123,2.31085445689545,75.0345177948475,1.20272333416241,"Duke_belly_3500_belly_level_right_vertical: 1.72480841068056","Duke_belly_3500_belly_level_right_vertical: 0.00804603610850034"
"60","belly_level_right_vertical",5000,1,1.29161360377947,0.0847096271793122,0.000946600032744416,1.45048929610776,0.28512047987709,80.068821250797,0.142501203604137,"Duke_belly_5000_belly_level_right_vertical: 1.29161360377947","Duke_belly_5000_belly_level_right_vertical: 0.000946600032744416"
"61","belly_level_up_horizontal",700,1,2.73522638527357,0.0623305517968155,0.056187433135885,0.411233156963454,0.275107752580818,8.32614991447645,0.151859665002734,"Duke_belly_700_belly_level_up_horizontal: 2.73522638527357","Duke_belly_700_belly_level_up_horizontal: 0.056187433135885"
"62","belly_level_up_horizontal",800,1,2.52812810236509,0.0707571291445882,0.0316802965216144,0.463338722660577,0.313829314551637,8.05395505421826,0.180889835900102,"Duke_belly_800_belly_level_up_horizontal: 2.52812810236509","Duke_belly_800_belly_level_up_horizontal: 0.0316802965216144"
"63","belly_level_up_horizontal",900,1,2.36428539846885,0.109002222243747,0.0343285525475575,0.726993490728881,0.50051535640074,12.4639418596193,0.282522993647148,"Duke_belly_900_belly_level_up_horizontal: 2.36428539846885","Duke_belly_900_belly_level_up_horizontal: 0.0343285525475575"
"64","belly_level_up_horizontal",1450,1,1.59125358796042,0.407658915552837,0.129315700432415,2.80360581443458,1.96549108467188,50.5853303760852,1.0565218992338,"Duke_belly_1450_belly_level_up_horizontal: 1.59125358796042","Duke_belly_1450_belly_level_up_horizontal: 0.129315700432415"
"65","belly_level_up_horizontal",1800,1,1.60312256232812,0.395598404519924,0.0972486956428261,2.89721379004444,1.4905593891565,67.7038600809188,0.953663630304236,"Duke_belly_1800_belly_level_up_horizontal: 1.60312256232812","Duke_belly_1800_belly_level_up_horizontal: 0.0972486956428261"
"66","belly_level_up_horizontal",2100,1,1.613295968929,0.38526082363457,0.069762691537464,2.97744919771004,1.08347507871474,82.3768855422048,0.865499399793181,"Duke_belly_2100_belly_level_up_horizontal: 1.613295968929","Duke_belly_2100_belly_level_up_horizontal: 0.069762691537464"
"67","belly_level_up_horizontal",2400,1,1.51385889324008,0.397282786060185,0.0525724745692258,2.70388977844388,1.60846226392013,68.6858203417405,0.885218602080724,"Duke_belly_2400_belly_level_up_horizontal: 1.51385889324008","Duke_belly_2400_belly_level_up_horizontal: 0.0525724745692258"
"68","belly_level_up_horizontal",2600,1,1.47586361573327,0.392977392504911,0.0458434047359819,2.53988413278783,1.70557672717609,65.1937808250442,0.895925764332056,"Duke_belly_2600_belly_level_up_horizontal: 1.47586361573327","Duke_belly_2600_belly_level_up_horizontal: 0.0458434047359819"
"69","belly_level_up_horizontal",3500,1,1.36419217750281,0.351683139007507,0.0210752354528918,1.88383965149183,1.61988070679151,62.2963151809844,0.923852084352719,"Duke_belly_3500_belly_level_up_horizontal: 1.36419217750281","Duke_belly_3500_belly_level_up_horizontal: 0.0210752354528918"
"70","belly_level_up_horizontal",5000,1,1.05824599573915,0.180289149497532,0.00250709908957573,1.48280576628348,0.464628776945917,49.8907119238693,0.214547425532908,"Duke_belly_5000_belly_level_up_horizontal: 1.05824599573915","Duke_belly_5000_belly_level_up_horizontal: 0.00250709908957573"
"71","belly_level_up_vertical",700,1,2.67348403518128,0.0210525458775521,0.00430693169991977,0.411881644394578,0.0619885303309642,8.81046646149054,0.049195078788492,"Duke_belly_700_belly_level_up_vertical: 2.67348403518128","Duke_belly_700_belly_level_up_vertical: 0.00430693169991977"
"72","belly_level_up_vertical",800,1,2.47923327840995,0.0109530795006387,0.00208832483742928,0.409527203150888,0.043860944426041,9.77883114586715,0.0302803218706802,"Duke_belly_800_belly_level_up_vertical: 2.47923327840995","Duke_belly_800_belly_level_up_vertical: 0.00208832483742928"
"73","belly_level_up_vertical",900,1,2.37760791252014,0.0758214224750764,0.0249232114820245,0.714791815794502,0.365468885866302,16.3769621476233,0.203108263754921,"Duke_belly_900_belly_level_up_vertical: 2.37760791252014","Duke_belly_900_belly_level_up_vertical: 0.0249232114820245"
"74","belly_level_up_vertical",1450,1,2.09298205773682,0.654617359605793,0.224711972644437,3.30477284492371,3.14045239477155,69.3394521356754,1.72151532133971,"Duke_belly_1450_belly_level_up_vertical: 2.09298205773682","Duke_belly_1450_belly_level_up_vertical: 0.224711972644437"
"75","belly_level_up_vertical",1800,1,2.12123339944901,0.874943888858129,0.218940543723223,3.10677800261807,3.46800484083957,67.7003030187311,2.23841350317573,"Duke_belly_1800_belly_level_up_vertical: 2.12123339944901","Duke_belly_1800_belly_level_up_vertical: 0.218940543723223"
"76","belly_level_up_vertical",2100,1,2.14544883520231,1.06379519964585,0.213993604647896,2.93706813778466,3.74876408032644,66.2953180613502,2.68146908760661,"Duke_belly_2100_belly_level_up_vertical: 2.14544883520231","Duke_belly_2100_belly_level_up_vertical: 0.213993604647896"
"77","belly_level_up_vertical",2400,1,2.13123488065746,0.981403298074605,0.157241054772666,3.22299104689166,3.65673842196217,77.8385181423591,2.29559238726606,"Duke_belly_2400_belly_level_up_vertical: 2.13123488065746","Duke_belly_2400_belly_level_up_vertical: 0.157241054772666"
"78","belly_level_up_vertical",2600,1,2.06801837200187,0.908193523275365,0.129553104953061,3.12043175285115,3.57097778696516,79.9894070716313,2.1226165597618,"Duke_belly_2600_belly_level_up_vertical: 2.06801837200187","Duke_belly_2600_belly_level_up_vertical: 0.129553104953061"
"79","belly_level_up_vertical",3500,1,1.70884548850522,0.593056501029467,0.0281480498798747,2.14905572966409,3.20579115809365,79.3595120988109,1.59816633888774,"Duke_belly_3500_belly_level_up_vertical: 1.70884548850522","Duke_belly_3500_belly_level_up_vertical: 0.0281480498798747"
"80","belly_level_up_vertical",5000,1,1.24424944546396,0.438537977647184,0.00334196552853573,1.76520903096556,0.948215205565213,65.3926000839501,0.350107575043349,"Duke_belly_5000_belly_level_up_vertical: 1.24424944546396","Duke_belly_5000_belly_level_up_vertical: 0.00334196552853573"
